2023-09-01 12:49:42,2023-09-01 12:51:57,lstm,128,15,64,max,0.8676675006950236,"-1 day, 23:59:59.750779"
2023-09-01 12:53:50,2023-09-01 12:56:11,lstm,128,15,64,max,0.8676675006950236,159.87026225558336
2023-09-01 13:10:15,2023-09-01 13:12:30,lstm,128,15,64,max,0.8676675006950236,68.54588796185935
